QueryIsoform	QueryID	TargetID	Identity	Coverage	QueryLength	MisMatch	Gaps	Evalue	BitScore	ManualScore
PF3D7_1119800.1-p1	PF3D7_1119800	sp|Q07955|SRSF1_HUMAN	32.065	184	200	100	6	2.7E-20	86.3	2949.98
PF3D7_1119900.1-p1	PF3D7_1119900	sp|Q9HCD5|NCOA5_HUMAN	31.746	63	1749	43	0	0.0000147	50.8	114.350943396226
PF3D7_1120000.1-p1	PF3D7_1120000	sp|Q15149|PLEC_HUMAN	20.307	261	1070	200	5	0.000000291	56.2	495.338971962617
PF3D7_1120100.1-p1	PF3D7_1120100	sp|P15259|PGAM2_HUMAN	56.25	256	250	103	3	3.48E-102	298	5760
PF3D7_1120300.1-p1	PF3D7_1120300	sp|Q9HD23|MRS2_HUMAN	28.319	113	529	72	1	0.00000275	50.8	604.92381852552
PF3D7_1120400.1-p1	PF3D7_1120400	sp|Q5VST6|AB17B_HUMAN	32.645	242	382	150	8	7.18E-34	128	2068.08638743456
PF3D7_1120500.1-p1	PF3D7_1120500	sp|Q96Q11|TRNT1_HUMAN	30.846	201	791	92	10	0.0000391	48.1	783.82376738306
PF3D7_1120600.1-p1	PF3D7_1120600	sp|Q96HY6|DDRGK_HUMAN	30.38	79	2545	55	0	0.00000725	51.6	94.3033398821218
PF3D7_1120900.1-p1	PF3D7_1120900	sp|O75506|HSBP1_HUMAN	27.586	58	113	42	0	0.00000289	42.7	1415.9185840708
PF3D7_1121000.1-p1	PF3D7_1121000	sp|Q9H8X9|ZDH11_HUMAN	26.829	246	293	153	5	4.29E-22	96.3	2252.53720136519
PF3D7_1121300.1-p1	PF3D7_1121300	sp|Q99759|M3K3_HUMAN	37.755	98	1675	54	3	6.55E-13	74.7	220.894925373134
PF3D7_1121400.1-p1	PF3D7_1121400	sp|Q2TAY7|SMU1_HUMAN	36.25	80	582	46	2	0.00000129	52.4	498.281786941581
PF3D7_1121700.1-p1	PF3D7_1121700	sp|Q9NUQ8|ABCF3_HUMAN	33.917	628	815	315	10	9.93E-115	365	2613.48171779141
PF3D7_1121800.1-p1	PF3D7_1121800	tr|A0A7I2V634|A0A7I2V634_HUMAN	26.337	243	2024	153	8	0.00000000115	63.9	316.200148221344
PF3D7_1121900.1-p1	PF3D7_1121900	sp|Q6A1A2|PDPK2_HUMAN	41.401	157	525	84	5	1.06E-22	101	1238.08704761905
PF3D7_1122600.1-p1	PF3D7_1122600	sp|Q6ZU64|CFA65_HUMAN	20.667	450	1832	292	15	0.0000000068	62.4	507.650109170306
PF3D7_1122800.1-p1	PF3D7_1122800	sp|Q14012|KCC1A_HUMAN	34.701	268	1617	166	6	7.3E-40	153	575.130983302412
PF3D7_1122900.1-p1	PF3D7_1122900	sp|Q9NYC9|DYH9_HUMAN	38.35	1236	5251	679	19	0	876	902.696629213483
PF3D7_1123000.1-p1	PF3D7_1123000	sp|Q9Y618|NCOR2_HUMAN	40.984	61	2467	32	1	0.0000000508	60.1	101.338629914876
PF3D7_1123100.1-p1	PF3D7_1123100	sp|Q6P2M8|KCC1B_HUMAN	38.951	267	2265	156	4	3.98E-56	200	459.157483443709
PF3D7_1123200.1-p1	PF3D7_1123200	sp|Q8N1E6|FXL14_HUMAN	24.667	300	814	194	10	0.0000000176	58.5	909.103194103194
PF3D7_1123300.1-p1	PF3D7_1123300	sp|Q1L5Z9|LONF2_HUMAN	28.497	193	689	110	8	2.82E-13	74.3	798.246879535559
PF3D7_1123400.1-p1	PF3D7_1123400	sp|P15170|ERF3A_HUMAN	52.294	436	555	192	7	1.67E-162	473	4108.14126126126
PF3D7_1123800.1-p1	PF3D7_1123800	sp|Q8IY18|SMC5_HUMAN	31.795	195	1268	94	7	3.71E-22	105	488.96096214511
PF3D7_1123900.1-p1	PF3D7_1123900	tr|B1AHD1|B1AHD1_HUMAN	56.25	128	145	56	0	1.3E-49	156	4965.51724137931
PF3D7_1124000.1-p1	PF3D7_1124000	sp|Q96HE7|ERO1A_HUMAN	26.959	434	465	207	15	2.51E-29	120	2516.17333333333
PF3D7_1124100.1-p1	PF3D7_1124100	sp|Q92636|FAN_HUMAN	38.406	414	1653	206	12	4.87E-72	262	961.892558983666
PF3D7_1124200.1-p1	PF3D7_1124200	sp|O94888|UBXN7_HUMAN	25.103	243	419	167	5	4.25E-19	90.1	1455.85417661098
PF3D7_1124400.1-p1	PF3D7_1124400	sp|O15116|LSM1_HUMAN	35.802	81	147	49	2	0.00000000149	53.9	1972.76326530612
PF3D7_1124500.1-p1	PF3D7_1124500	sp|P29803|ODPAT_HUMAN	33.239	355	608	188	11	1.8E-46	169	1940.76398026316
PF3D7_1124600.1-p1	PF3D7_1124600	sp|Q9NVF9|EKI2_HUMAN	31.498	327	423	192	8	1.22E-39	147	2434.95177304965
PF3D7_1124700.1-p1	PF3D7_1124700	sp|Q9HAV7|GRPE1_HUMAN	45.806	155	301	80	2	2.96E-35	127	2358.78073089701
PF3D7_1124800.1-p1	PF3D7_1124800	sp|Q15050|RRS1_HUMAN	24.545	220	246	149	5	1.42E-10	61.6	2195.08130081301
PF3D7_1124900.1-p1	PF3D7_1124900	sp|P42766|RL35_HUMAN	49.587	121	124	60	1	3.05E-26	95.9	4838.7314516129
PF3D7_1125300.1-p1	PF3D7_1125300	sp|O00411|RPOM_HUMAN	29.31	696	1531	402	18	2.01E-100	352	1332.44676681907
PF3D7_1125400.1-p1	PF3D7_1125400	sp|O43615|TIM44_HUMAN	25.874	143	470	105	1	6.74E-10	62	787.230212765957
PF3D7_1125500.1-p1	PF3D7_1125500	sp|P62314|SMD1_HUMAN	57.692	104	126	33	2	9.56E-32	109	4761.87936507937
PF3D7_1125700.1-p1	PF3D7_1125700	sp|Q7Z6M1|RABEK_HUMAN	24.151	265	669	160	13	0.0000000363	57	956.653961136024
PF3D7_1125800.1-p1	PF3D7_1125800	sp|Q8TBB5|KLDC4_HUMAN	25.989	177	592	111	7	0.00000000152	61.6	777.03597972973
PF3D7_1126000.1-p1	PF3D7_1126000	sp|P26639|SYTC_HUMAN	53.642	453	1013	208	2	0	548	2398.7982230997
PF3D7_1126100.1-p1	PF3D7_1126100	sp|O95352|ATG7_HUMAN	39.086	197	1316	109	5	2.79E-37	152	585.101975683891
PF3D7_1126200.1-p1	PF3D7_1126200	sp|P62269|RS18_HUMAN	66.234	154	156	50	1	1.37E-72	215	6538.48461538462
PF3D7_1126600.1-p1	PF3D7_1126600	sp|Q5VYY2|LIPM_HUMAN	21.63	319	682	215	7	6.87E-10	62.8	1011.72580645161
PF3D7_1126700.1-p1	PF3D7_1126700	tr|E9PGC8|E9PGC8_HUMAN	23.795	332	926	192	12	0.000000161	56.6	853.125269978402
PF3D7_1126800.1-p1	PF3D7_1126800	sp|Q8WXF0|SRS12_HUMAN	42.529	87	914	50	0	6.15E-18	85.9	404.816520787746
PF3D7_1126900.1-p1	PF3D7_1126900	sp|P62306|RUXF_HUMAN	67.143	70	86	23	0	1.4E-31	106	5465.12790697674
PF3D7_1127100.1-p1	PF3D7_1127100	tr|A0A0C4DGL3|A0A0C4DGL3_HUMAN	36.585	82	173	51	1	0.00000000258	53.9	1734.08670520231
PF3D7_1127300.1-p1	PF3D7_1127300	sp|Q9UBP6|TRMB_HUMAN	35.294	289	293	139	2	3.64E-55	181	3481.21706484642
PF3D7_1127500.1-p1	PF3D7_1127500	sp|Q96JJ7|TMX3_HUMAN	22	400	424	276	17	8.41E-11	64.7	2075.47169811321
PF3D7_1127600.1-p1	PF3D7_1127600	sp|Q92503|S14L1_HUMAN	22.477	218	297	142	7	0.000000134	53.9	1649.82693602694
PF3D7_1128100.1-p1	PF3D7_1128100	sp|Q99471|PFD5_HUMAN	30	90	248	57	2	0.00000000926	53.9	1088.70967741935
PF3D7_1128200.1-p1	PF3D7_1128200	sp|O60869|EDF1_HUMAN	43.519	108	136	58	1	1.94E-22	87	3455.92058823529
PF3D7_1128400.1-p1	PF3D7_1128400	sp|P14324|FPPS_HUMAN	35.065	308	376	176	6	2.64E-60	201	2872.34574468085
PF3D7_1128500.1-p1	PF3D7_1128500	sp|P53384|NUBP1_HUMAN	39.865	148	718	74	4	2.46E-26	111	821.729805013928
PF3D7_1128600.1-p1	PF3D7_1128600	sp|Q9NZN8|CNOT2_HUMAN	39.744	156	559	83	6	1.95E-20	95.9	1109.13488372093
PF3D7_1128700.1-p1	PF3D7_1128700	tr|A6NEM5|A6NEM5_HUMAN	31.186	295	493	166	9	3.25E-35	135	1866.09939148073
PF3D7_1129000.1-p1	PF3D7_1129000	sp|P19623|SPEE_HUMAN	45.39	282	321	151	2	3.33E-92	277	3987.53271028037
PF3D7_1129200.1-p1	PF3D7_1129200	sp|Q15008|PSMD6_HUMAN	38.228	395	393	234	4	1.21E-102	310	3842.25445292621
PF3D7_1129400.1-p1	PF3D7_1129400	sp|P46087|NOP2_HUMAN	41.42	338	634	192	3	5.04E-86	286	2208.19558359621
PF3D7_1129500.1-p1	PF3D7_1129500	tr|H0YCA8|H0YCA8_HUMAN	24.419	430	611	298	11	1.4E-43	163	1718.52209492635
PF3D7_1129600.1-p1	PF3D7_1129600	sp|B2RC85|R10B2_HUMAN	29.064	203	1338	130	4	1.2E-13	77	440.956053811659
PF3D7_1130000.1-p1	PF3D7_1130000	tr|J3KN95|J3KN95_HUMAN	28.98	245	940	145	5	6.88E-29	122	755.329787234043
PF3D7_1130100.1-p1	PF3D7_1130100	sp|P63173|RL38_HUMAN	40.845	71	87	35	1	1.6E-10	52.8	3333.3275862069
PF3D7_1130200.1-p1	PF3D7_1130200	sp|P05388|RLA0_HUMAN	48.58	317	316	162	1	9.24E-89	269	4873.37341772152
PF3D7_1130400.1-p1	PF3D7_1130400	tr|R4GNH3|R4GNH3_HUMAN	71.294	425	439	106	2	0	616	6902.03872437358
PF3D7_1130700.1-p1	PF3D7_1130700	sp|Q8NDV3|SMC1B_HUMAN	36.042	283	1818	164	5	6.28E-33	140	561.049834983498
PF3D7_1130800.1-p1	PF3D7_1130800	sp|O75602|SPAG6_HUMAN	38.076	499	507	308	1	4.47E-138	409	3747.51952662722
PF3D7_1131100.1-p1	PF3D7_1131100	sp|O96005|CLPT1_HUMAN	18.095	315	773	229	9	7.07E-10	63.5	737.377102199224
PF3D7_1131600.1-p1	PF3D7_1131600	tr|A0A2R8Y7K3|A0A2R8Y7K3_HUMAN	29	100	2763	65	3	0.000000123	55.5	104.958378574014
PF3D7_1131800.1-p1	PF3D7_1131800	tr|J3QSB8|J3QSB8_HUMAN	32.714	269	1576	165	7	7.69E-36	139	558.379822335025
PF3D7_1132000.1-p1	PF3D7_1132000	sp|Q9NRR5|UBQL4_HUMAN	42.268	97	882	56	0	1.52E-25	113	464.852154195011
PF3D7_1132200.1-p1	PF3D7_1132200	sp|P17987|TCPA_HUMAN	59.328	536	544	216	1	0	645	5845.55294117647
PF3D7_1132500.1-p1	PF3D7_1132500	tr|A0A7P0TA72|A0A7P0TA72_HUMAN	27.397	146	1439	96	5	0.000000083	55.5	277.968172341904
PF3D7_1132600.1-p1	PF3D7_1132600	sp|Q8NAV1|PR38A_HUMAN	54.494	178	386	81	0	2.11E-65	211	2512.93575129534
PF3D7_1132700.1-p1	PF3D7_1132700	sp|Q5T653|RM02_HUMAN	38.532	218	333	121	4	2.55E-37	136	2522.51531531532
PF3D7_1132800.1-p1	PF3D7_1132800	sp|Q96PS8|AQP10_HUMAN	33.213	277	258	164	5	1.99E-43	150	3565.89186046512
PF3D7_1132900.1-p1	PF3D7_1132900	sp|P23434|GCSH_HUMAN	29.365	126	200	76	3	8.05E-15	70.1	1849.995
PF3D7_1133200.1-p1	PF3D7_1133200	sp|Q13127|REST_HUMAN	28.659	164	2072	88	6	0.0000659	49.3	226.837644787645
PF3D7_1133300.1-p1	PF3D7_1133300	sp|Q9NV96|CC50A_HUMAN	21.799	289	366	172	9	0.00000788	48.5	1721.28715846995
PF3D7_1133700.1-p1	PF3D7_1133700	tr|C9JG08|C9JG08_HUMAN	26.174	298	997	197	8	0.00000000122	63.9	782.332196589769
PF3D7_1133800.1-p1	PF3D7_1133800	sp|Q8IZ69|TRM2A_HUMAN	26.498	317	857	210	7	8.94E-36	145	980.14772462077
PF3D7_1133900.1-p1	PF3D7_1133900	tr|E5RHA3|E5RHA3_HUMAN	28.477	151	1231	102	2	0.0000000934	56.6	349.311697806661
PF3D7_1134000.1-p1	PF3D7_1134000	sp|P38646|GRP75_HUMAN	63.313	646	663	231	2	0	835	6168.95897435897
PF3D7_1134100.1-p1	PF3D7_1134100	sp|Q15084|PDIA6_HUMAN	29.897	388	423	248	11	8.58E-52	181	2742.32529550827
PF3D7_1134500.1-p1	PF3D7_1134500	tr|A0A2R8YCL0|A0A2R8YCL0_HUMAN	33.742	163	1744	86	8	1.36E-10	67.4	315.363876146789
PF3D7_1134600.1-p1	PF3D7_1134600	tr|G3V2D5|G3V2D5_HUMAN	29.091	110	1722	41	3	0.00000944	48.9	185.831010452962
PF3D7_1134700.1-p1	PF3D7_1134700	sp|Q9H9Y6|RPA2_HUMAN	50.637	314	1517	120	7	9.74E-82	295	1048.12247857614
PF3D7_1134800.1-p1	PF3D7_1134800	sp|P48444|COPD_HUMAN	28.854	506	487	318	12	1.46E-64	218	2997.97207392197
PF3D7_1135000.1-p1	PF3D7_1135000	sp|O75352|MPU1_HUMAN	28.641	206	233	146	1	5.3E-19	83.6	2532.20858369099
PF3D7_1135100.1-p1	PF3D7_1135100	sp|Q9P2J9|PDP2_HUMAN	26.027	219	689	114	6	2.06E-11	68.2	827.273294629898
PF3D7_1135600.1-p1	PF3D7_1135600	tr|E9PLE0|E9PLE0_HUMAN	23.565	331	1818	212	9	4.64E-13	75.1	429.043729372937
PF3D7_1135900.1-p1	PF3D7_1135900	sp|Q9NZ01|TECR_HUMAN	36.735	294	296	171	6	2.04E-56	185	3648.67905405405
PF3D7_1136000.1-p1	PF3D7_1136000	sp|Q8N9W4|GG6L2_HUMAN	26.244	221	3468	131	9	1.88E-10	68.2	167.241176470588
PF3D7_1136300.1-p1	PF3D7_1136300	sp|Q7KZF4|SND1_HUMAN	24.414	512	1098	313	19	9.09E-31	132	1138.4306010929
PF3D7_1136500.1-p1	PF3D7_1136500	sp|P48730|KC1D_HUMAN	68.601	293	323	92	0	4.71E-161	456	6222.93900928793
PF3D7_1136500.2-p1	PF3D7_1136500	tr|H7BYT1|H7BYT1_HUMAN	69.31	290	324	89	0	7.01E-161	456	6203.67283950617
PF3D7_1136800.1-p1	PF3D7_1136800	sp|Q9NXW2|DJB12_HUMAN	26.959	319	369	203	7	3.4E-30	119	2330.60189701897
PF3D7_1136900.1-p1	PF3D7_1136900	sp|P29120|NEC1_HUMAN	26.791	321	1341	191	14	0.00000000169	63.5	641.30581655481
PF3D7_1137100.1-p1	PF3D7_1137100	sp|P82933|RT09_HUMAN	33.077	130	300	78	4	0.00000000119	59.7	1433.33666666667
PF3D7_1137300.1-p1	PF3D7_1137300	sp|O96005|CLPT1_HUMAN	46.899	258	689	130	2	1.16E-74	254	1756.15994194485
PF3D7_1137400.1-p1	PF3D7_1137400	tr|H0Y6K7|H0Y6K7_HUMAN	27.941	340	425	217	12	8.34E-33	128	2235.28
PF3D7_1137500.1-p1	PF3D7_1137500	sp|O60783|RT14_HUMAN	30.579	121	172	81	2	1.28E-10	57	2151.19709302326
PF3D7_1138100.1-p1	PF3D7_1138100	sp|Q9BTM9|URM1_HUMAN	29.508	122	126	59	2	7.39E-16	68.6	2857.12380952381
PF3D7_1138400.1-p1	PF3D7_1138400	tr|H7C4W6|H7C4W6_HUMAN	30.47	489	4226	322	8	1.16E-60	230	352.575248461903
PF3D7_1138500.1-p1	PF3D7_1138500	sp|O15355|PPM1G_HUMAN	52.174	138	924	65	1	6.95E-36	144	779.222077922078
PF3D7_1138600.1-p1	PF3D7_1138600	sp|Q8WYA6|CTBL1_HUMAN	27.216	485	527	325	14	1.39E-41	158	2504.69829222011
PF3D7_1138800.1-p1	PF3D7_1138800	sp|Q15542|TAF5_HUMAN	26.586	331	1920	218	10	3.92E-21	102	458.3315625
PF3D7_1139100.1-p1	PF3D7_1139100	tr|K7ELT6|K7ELT6_HUMAN	41.538	65	1791	37	1	0.0000000015	58.9	150.752093802345
PF3D7_1139500.1-p1	PF3D7_1139500	sp|Q15645|PCH2_HUMAN	44.828	348	645	151	5	8.08E-90	286	2418.62697674419
PF3D7_1139700.1-p1	PF3D7_1139700	sp|P22570|ADRO_HUMAN	26.078	487	505	315	13	1.99E-57	199	2514.84871287129
PF3D7_1139900.1-p1	PF3D7_1139900	sp|Q9Y3B6|EMC9_HUMAN	22.886	201	198	141	6	2.03E-12	64.3	2323.27575757576
PF3D7_1140100.1-p1	PF3D7_1140100	sp|Q16864|VATF_HUMAN	45.872	109	128	59	0	8.73E-31	107	3906.2875
PF3D7_1140300.1-p1	PF3D7_1140300	tr|J3QKK3|J3QKK3_HUMAN	22.424	165	361	123	4	0.0000719	45.4	1024.91966759003
PF3D7_1140500.1-p1	PF3D7_1140500	sp|Q13459|MYO9B_HUMAN	24.357	583	1738	348	18	6.66E-31	134	817.038607594937
PF3D7_1140700.1-p1	PF3D7_1140700	sp|Q9H320|VCX1_HUMAN	27.835	97	2275	70	0	0.0000149	49.3	118.681098901099
PF3D7_1141400.1-p1	PF3D7_1141400	sp|Q14442|PIGH_HUMAN	29.524	105	353	66	2	0.00000375	48.1	878.192634560906
PF3D7_1141600.1-p1	PF3D7_1141600	sp|O60762|DPM1_HUMAN	53.879	232	259	107	0	1.22E-89	266	4826.22702702703
PF3D7_1141700.1-p1	PF3D7_1141700	sp|Q8N6M0|OTU6B_HUMAN	33.333	111	313	69	3	1.78E-10	61.6	1182.09680511182
PF3D7_1141800.1-p1	PF3D7_1141800	tr|Q5TH12|Q5TH12_HUMAN	31.646	79	394	49	2	0.00000000264	57	634.526395939086
PF3D7_1142100.1-p1	PF3D7_1142100	tr|A0A6I8PR89|A0A6I8PR89_HUMAN	28.834	163	2738	101	2	0.00000000571	62.4	171.656026296567
PF3D7_1142400.1-p1	PF3D7_1142400	sp|P36551|HEM6_HUMAN	27.753	454	470	174	8	4.39E-53	186	2680.82170212766
PF3D7_1142600.1-p1	PF3D7_1142600	sp|P18077|RL35A_HUMAN	45.794	107	140	53	1	9.25E-30	104	3499.97
PF3D7_1142700.1-p1	PF3D7_1142700	sp|Q96G04|EF2KT_HUMAN	21.925	187	615	114	8	0.00000312	50.8	666.662601626016
PF3D7_1143000.1-p1	PF3D7_1143000	sp|Q8NFV4|ABHDB_HUMAN	27.737	274	382	171	8	2.2E-31	122	1989.51256544503
PF3D7_1143200.1-p1	PF3D7_1143200	sp|Q9H1X3|DJC25_HUMAN	23.028	317	321	216	6	5.47E-19	87.4	2274.1046728972
PF3D7_1143300.1-p1	PF3D7_1143300	sp|O15160|RPAC1_HUMAN	34.535	333	333	198	8	7.92E-58	191	3453.5
PF3D7_1143400.1-p1	PF3D7_1143400	sp|P47813|IF1AX_HUMAN	77.099	131	155	30	0	3.97E-71	211	6516.10903225807
PF3D7_1143500.1-p1	PF3D7_1143500	sp|Q5GLZ8|HERC4_HUMAN	23.649	148	878	95	3	0.00000342	52	398.639179954442
PF3D7_1143800.1-p1	PF3D7_1143800	sp|Q6IQ20|NAPEP_HUMAN	35.174	344	899	162	12	3.25E-49	180	1345.92391546162
PF3D7_1143900.1-p1	PF3D7_1143900	tr|A0A7P0T9R3|A0A7P0T9R3_HUMAN	27.005	374	391	209	13	2.06E-29	117	2583.08695652174
PF3D7_1144000.1-p1	PF3D7_1144000	sp|P63220|RS21_HUMAN	46.25	80	82	42	1	4.48E-20	77	4512.19512195122
PF3D7_1144100.1-p1	PF3D7_1144100	tr|H0YDP7|H0YDP7_HUMAN	32.184	87	123	50	3	0.0000145	42.4	2276.42926829268
PF3D7_1144500.1-p1	PF3D7_1144500	sp|Q9UBE0|SAE1_HUMAN	24.929	353	338	203	11	1.87E-30	119	2603.53165680473
PF3D7_1144900.1-p1	PF3D7_1144900	sp|P20340|RAB6A_HUMAN	68.306	183	207	57	1	1.82E-91	267	6038.6463768116
PF3D7_1145100.1-p1	PF3D7_1145100	sp|Q9Y678|COPG1_HUMAN	28.155	721	1068	412	16	1.72E-82	288	1900.72612359551
PF3D7_1145200.1-p1	PF3D7_1145200	sp|Q9UQB9|AURKC_HUMAN	29.431	299	2015	186	9	3.59E-21	97.4	436.718064516129
PF3D7_1145300.1-p1	PF3D7_1145300	sp|Q9P021|CRIPT_HUMAN	34.951	103	87	49	4	0.0000000017	50.8	4137.87701149425
PF3D7_1145400.1-p1	PF3D7_1145400	sp|O00429|DNM1L_HUMAN	32.49	751	837	427	18	3.17E-106	344	2915.17204301075
PF3D7_1145500.1-p1	PF3D7_1145500	sp|Q9NP78|ABCB9_HUMAN	32.273	220	833	145	2	4.47E-34	141	852.348139255702
PF3D7_1145600.1-p1	PF3D7_1145600	sp|Q6PI78|TMM65_HUMAN	46.018	113	629	61	0	1.12E-27	112	826.714467408585
PF3D7_1145700.1-p1	PF3D7_1145700	sp|Q7L2J0|MEPCE_HUMAN	21.514	251	384	147	6	1.92E-10	63.5	1406.25364583333
PF3D7_1146000.1-p1	PF3D7_1146000	sp|Q9NVX2|NLE1_HUMAN	28.752	633	645	283	14	1.14E-81	267	2821.70790697674
PF3D7_1146500.1-p1	PF3D7_1146500	tr|A0A2R8YEJ5|A0A2R8YEJ5_HUMAN	28.384	229	317	130	6	1.15E-11	66.6	2050.45299684543
PF3D7_1146600.1-p1	PF3D7_1146600	sp|P25208|NFYB_HUMAN	60	85	1301	34	0	5.77E-34	130	392.006149116065
PF3D7_1146700.1-p1	PF3D7_1146700	sp|Q86VH2|KIF27_HUMAN	31.105	344	802	179	10	1.22E-39	159	1334.17955112219
PF3D7_1146900.1-p1	PF3D7_1146900	sp|Q96EC8|YIPF6_HUMAN	28.571	168	185	110	3	1.58E-20	86.3	2594.55567567568
PF3D7_1147100.1-p1	PF3D7_1147100	sp|Q8WW35|DYT2B_HUMAN	21.111	90	102	71	0	0.000000002	52.4	1862.73529411765
PF3D7_1147200.1-p1	PF3D7_1147200	sp|Q8NHH1|TTL11_HUMAN	27.877	391	2755	250	13	5.42E-36	149	395.640907441016
PF3D7_1147500.1-p1	PF3D7_1147500	sp|P49356|FNTB_HUMAN	34.891	321	923	167	9	3.86E-50	184	1213.43564463705
PF3D7_1147700.1-p1	PF3D7_1147700	sp|P30049|ATPD_HUMAN	22.917	96	154	68	1	0.0000135	43.9	1428.59220779221
PF3D7_1147800.1-p1	PF3D7_1147800	tr|F8WB16|F8WB16_HUMAN	29.348	184	2055	113	5	0.00000000322	63.2	262.775279805353
PF3D7_1147800.2-p1	PF3D7_1147800	tr|F8WB16|F8WB16_HUMAN	29.348	184	2019	113	5	0.00000000347	63.2	267.460723130262
PF3D7_1148000.1-p1	PF3D7_1148000	sp|Q9UKI8|TLK1_HUMAN	34.63	257	1429	153	7	3.47E-25	114	622.806857942617
PF3D7_1149000.1-p1	PF3D7_1149000	sp|Q96JE9|MAP6_HUMAN	26.132	287	6093	172	12	6.07E-10	67.4	123.090169046447
PF3D7_1149200.1-p1	PF3D7_1149200	sp|P31689|DNJA1_HUMAN	50	74	1090	35	2	7.07E-11	66.6	339.449541284404
PF3D7_1149600.1-p1	PF3D7_1149600	tr|F8WF76|F8WF76_HUMAN	51.351	74	714	33	1	1.35E-17	80.1	532.209243697479
PF3D7_1200700.1-p1	PF3D7_1200700	sp|Q9ULC5|ACSL5_HUMAN	25.323	620	926	381	17	7E-46	177	1695.49244060475
PF3D7_1201000.1-p1	PF3D7_1201000	sp|Q4G0P3|HYDIN_HUMAN	27.513	189	653	123	7	0.00000354	51.6	796.318070444104
PF3D7_1201100.1-p1	PF3D7_1201100	tr|F8WF76|F8WF76_HUMAN	45.714	70	900	35	1	6.56E-12	64.3	355.553333333333
PF3D7_1201500.1-p1	PF3D7_1201500	sp|Q9HCN4|GPN1_HUMAN	52.101	238	497	113	1	9.87E-94	290	2494.97746478873
PF3D7_1201600.1-p1	PF3D7_1201600	tr|G3V2Z5|G3V2Z5_HUMAN	36.082	194	347	115	5	1.66E-25	103	2017.26455331412
PF3D7_1201800.1-p1	PF3D7_1201800	sp|Q49B96|COX19_HUMAN	49.231	65	218	33	0	2.5E-16	72.4	1467.89678899083
PF3D7_1202000.1-p1	PF3D7_1202000	sp|Q9NR30|DDX21_HUMAN	30.387	181	880	124	2	1.84E-21	101	625.005340909091
PF3D7_1202100.1-p1	PF3D7_1202100	sp|Q96FZ2|HMCES_HUMAN	30.108	93	401	58	3	0.00000000822	57.8	698.265336658354
PF3D7_1202100.2-p1	PF3D7_1202100	sp|Q96FZ2|HMCES_HUMAN	30.108	93	400	58	3	0.0000000084	57.8	700.011
PF3D7_1202200.1-p1	PF3D7_1202200	sp|Q00325|S25A3_HUMAN	48.571	280	324	138	4	3.1E-83	256	4197.49382716049
PF3D7_1202300.1-p1	PF3D7_1202300	tr|A0A669KB38|A0A669KB38_HUMAN	20.165	1939	5718	1333	54	7.71E-74	279	683.80438964673
PF3D7_1202400.1-p1	PF3D7_1202400	tr|C9JN15|C9JN15_HUMAN	52.809	178	226	80	4	5.35E-53	171	4159.29292035398
PF3D7_1202500.1-p1	PF3D7_1202500	sp|Q96RS0|TGS1_HUMAN	30.827	133	1079	81	5	3.54E-13	75.1	379.98063021316
PF3D7_1202600.1-p1	PF3D7_1202600	tr|G3V5V3|G3V5V3_HUMAN	40.686	408	2180	220	6	4.41E-86	306	761.462752293578
PF3D7_1202900.1-p1	PF3D7_1202900	tr|E7ES08|E7ES08_HUMAN	43.243	74	97	40	1	7.83E-13	61.6	3298.95051546392
PF3D7_1203000.1-p1	PF3D7_1203000	sp|Q13415|ORC1_HUMAN	38.258	264	1189	147	6	4.39E-45	177	849.462741799832
PF3D7_1203500.1-p1	PF3D7_1203500	sp|Q86U90|YRDC_HUMAN	24.299	214	556	134	9	0.0000000496	55.5	935.24928057554
PF3D7_1203600.1-p1	PF3D7_1203600	sp|P53701|CCHL_HUMAN	33.333	192	184	108	5	2.99E-31	114	3478.22608695652
PF3D7_1203700.1-p1	PF3D7_1203700	tr|F5H4R6|F5H4R6_HUMAN	31.9	279	347	142	5	4.44E-31	122	2564.87031700288
PF3D7_1203900.1-p1	PF3D7_1203900	sp|Q9Y2X8|UB2D4_HUMAN	76.712	146	147	34	0	9.17E-84	243	7619.0149659864
PF3D7_1204300.1-p1	PF3D7_1204300	sp|P63241|IF5A1_HUMAN	54.375	160	161	66	3	1.58E-58	180	5403.72670807453
PF3D7_1204600.1-p1	PF3D7_1204600	sp|Q96EY9|ADAT3_HUMAN	23.123	333	326	197	14	3.55E-16	79.3	2361.95061349693
PF3D7_1205100.1-p1	PF3D7_1205100	sp|Q9HD40|SPCS_HUMAN	38.381	383	578	230	3	3.35E-87	280	2543.2392733564
PF3D7_1205400.1-p1	PF3D7_1205400	tr|A0A2R8Y7K3|A0A2R8Y7K3_HUMAN	30.435	115	1085	66	4	0.0000012	51.2	322.582949308756
PF3D7_1205500.1-p1	PF3D7_1205500	sp|Q9C037|TRIM4_HUMAN	56	50	1785	19	1	5.61E-11	68.2	156.862745098039
PF3D7_1205600.1-p1	PF3D7_1205600	tr|E9PRH9|E9PRH9_HUMAN	24.561	114	333	79	2	0.0000144	47	840.827027027027
PF3D7_1205700.1-p1	PF3D7_1205700	sp|Q16775|GLO2_HUMAN	27.246	334	322	199	14	2.04E-39	141	2826.13788819876
PF3D7_1205800.1-p1	PF3D7_1205800	tr|A0A0A0MRX7|A0A0A0MRX7_HUMAN	33.846	65	2284	43	0	0.0000129	51.6	96.3218038528897
